id,image_url,final_text,Hateul vs. Not-Hateul,Hateful Fine grained,Not Hateful Fine grained
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_69242912999681646/0fbccdaa37a384250c4451c2a630f3e3.jpg,Image,"مضيفات يقدمن التمر للشيخ حامد بن زايد دئيس ديوان ولي عهد بو ظبي..
من النظرة واضح انه يحب التمر جِداً",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_69242912999681646/ee70b20ada97589ac4262702ccab3e38.jpg,Image,مساء الخير.. لو سمحت كنت عايز أعرف إيه القرف ده؟,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_69242912999681646/0478f0f4875b022726eeebce6758a0a8.jpg,Image,"ويقولك قال داعش عاوزه تدخل مصر 
ده العيال عندنا في النوبة عاملين التماسيح سكوتر",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_69242912999681646/da55345099153005965b7993a77c0f79.jpg,Image,"شيطان دخل راس مسؤول الصبح وطلع العصر
سألوه : ليه طلعت 
قال يخربيت سنينه دوخني وجابلي جلطة الصبح بيسرق والظهر في الجامع وفي درج مكتبه خمرة وفوق الكتب مصحف وماسك سبحة بيسبح بيها بالنهار ويروح يرقص في الكباريه بليل عليا الحلال لدرجة ما بقيت عارف هو اللي لبسني ولا انا اللي لبسه",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/254d22e3716f36ed22a031840895b98e.jpg,Image,"لا تصاحبني من اجل المصلحه
فأنا شخصيا غيد مستفيد من نفسى
",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/38850e2f7a8be6e293d20440f8558c9c.jpg,Image,أنا مكمل حياتي كنوع من أنواع الفضول اللي هو يا ترى إيه اللي هيحصل تاني ؟!,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/ad2b329bb98684d0d7ce863658af392f.jpg,Image,"*الحياة اللي بتخيلها في عقلي وانا قاعد مع نفسي*
*حياتي الحقيقية*
مين اللى عايش الحياة دي يالمبي ؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/bfff148552af71e620ca2a816935ba7d.jpg,Image,"مبتسألش ليه ؟!
عشاث انت كويس  وانا كويس وانت يا رب دايما و انا يا رب دايما واحنا الاتنين ربنا يخلينا",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/3323bdddedfa4dbe9bb6fc6348141c24.jpg,Image,"وزارة التعليم العالي تطلق حملة "" خليك مستعد لطلبة الطب البشري وطب الاسنان للمساعدة في مواجهة كورونا
مش انتوا كنتوا بتقولوا اسنان متقلش عن بشري؟
احنا يا معالي الو زير ؟! ده احنا سباكين",Hateful,Inferiority,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/58f5ded5fd21129ce170f60cb6b544c4.jpg,Image,مش ناوي تلم منشوراتك الجامدة دي ؟,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/009f7f4122b0a19f39b2af7cdb2531b7.jpg,Image,"Me
Me
كل حاجه هتبقي أحسن
 طبعاً
و الوقت دة هيعدى وهننبسط ف حياتنا
أوماال",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/6542c689ad5d6ac290119ac95f951dbf.jpg,Image,"كيف تجاوزت الامر بهذه السهوله ولم تتحطم
ده منظر ناس تمتلك رفاهية الانهيار يابيه
أنا مجبر علي التجاوز ",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/eda19cb598d44eb851a45c14e7429533.jpg,Image,"تمنيت مرور الايام ونسيت انها عمري
مش مهم انا عاوز اقبض",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/fa400a85981dcb91a2f0fa5b7fd01112.jpg,Image,"لا مؤاخذة  فى السؤال
لامؤااااخدة فى اييييه فى السؤاااال
هو الصيف مطول معانا ؟! 
اروح انام فى الفريزر طيب و لا ايه ؟!
يا جدعااان احنا ماتفقناش ع الصيف ابو فرهدة دا",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_358810295319095213/b20f4bd8e08a39f12dd1b3104e51ca09.jpg,Image,"وماذا وجدتي في العزله
وجدت راحه منكم ومن أشكالكم ومن أخباركم السوده",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_358810295319095213/264f2f24f19e295c503525b3e785eba2.jpg,Image,"انا مش منزلك الشاي عشان تنزلي تنقذي اختك اللي غطست
تقومي تغطسي معاها",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_69313281753218775/e1c8737f6be46d56751d1f7065323105.jpg,Image,"يالطيب تراك جالس غلط ...
هذي المفروض ورا وش جابها قدام",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_384283780715921583/506f6ffbf0222643353f28b7eb969be8.jpg,Image,"الحياة فرص
مش عجوة وقرص
",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_384283780715921583/535452376d76e1d8755e7f1f0082d5a4.jpg,Image,"لما تتركي البيست منيحة بالليل وتنامي وتصحي تلاقيها حاذفه صورة الواتس!
صباح الخير يحبيبتي
لا اله الا الله 
لا اله الا الله",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_384283780715921583/c484fc12e5543fd13cff5d6ddb68f66b.jpg,Image,ويبقى الرسم هو المكان الوحيد الذي أهرب إليه عندما اكون وحيدة,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_361413938844108966/9d5515fef3b9ae25a5c19834d486f60e.jpg,Image,"انا قررت ارتبط الارتباط حلو
لا بلاش بلاااااااااش
خزوووووووووووووق",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_147915169002483733/20a0739deeb63c71819bd804bb0e6c1b.jpg,Image,الطفلة لوكان تخلى ماماها تلبسلها,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_147915169002483733/6c8ef6b0c7c273e3971ea9dcabee94d5.jpg,Image,ليست لدي خبرة في الجراد لكن متأكد أنها أنثى,Hateful,Other,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_147915169002483733/ca34ff399c9c2283d9ab98d91c9cdea5.jpg,Image,وانا في السجن بعد ما قتلت وزير التعليم,Hateful,Inciting violence,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_147915169002483733/0142d76bdd15369bd8047c9398413e8f.jpg,Image,"- تغديتي؟
- لا يروحي مالي نفس اكل.",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_147915169002483733/bf5d1caca3b43a292c72cff19abd56a9.jpg,Image,مهما كان يومك سيء تذكران هذا السائح الاجنبى باعوا له هذه البدلة على اساس انها لباس رجال تقليدي,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/271207cb06780ccfaea9c75c46991e7d.jpg,Image,قاعد لوحدك.. كدا سرحان.. شيطان يوزك.. ف سكه شمال.. يفضل يقولك.. ارفع يلا .. زود يلا,Hateful,Other,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/fba526fb7185e3f70bd010bcf9c1ce51.jpg,Image,"أيوه كلت المانجا الي ف التلاجه وكل اما تجيبو مانجا هاكولها كلها..
 وهوانا باكل المانجا كلها ليه !؟ مش عشان خايفه عليكو من الاملاح !!!!",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/fec516ff9e7648348b425a77b29bf91e.jpg,Image,"-قاله تراهني اضرب الشعب تاني هو هو علي قفاه؟
- قاله أااااااااااااراهنك",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/bab2d77a658c0f917140f0ed712f9188.jpg,Image,انا عملت اكونت fake عالفيس وانا في امريكا واخدت سكرينات للعيال اللي ظاطت وهروح البيت اغير واشرب شاي بلبن وبعدين هوريهم ايام لون شعر شنب أردوغان,Hateful,Inciting violence,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/a3cbb28d5a1ee85013d06d079040a636.jpg,Image,"كل عام وأنتم بخير
صلاة العيد
5:19 صباحاً
بتوقيت الجيزة

أيوة الساعة 5.19 يوم إيه؟؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/9e7edcf63751a543afd4b2bd7e1d0749.jpg,Image,"الحرامي للأحذية
Shoes store
 هو هاد نفسه الى كان يسرق من الجامع لحد ما ربنا كرمه وفتح المحل",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/686382cf67ad2e9da509b34632f8b029.jpg,Image,"- الحمدلله خلصت المنهج ورجعت مرتين
 = احمد انت بتكدب!
- طبعا بكدب الكتاب ضايع مني اساسا...",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/63e0fd4f83aaaca7c8074f283f21d665.jpg,Image,"مين مديرال HR عندكم فالشركة
ياكوف بنيامين حانينه...",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/9cfe48edde774b12c82b527be9728e9c.jpg,Image,موسوعه جينيس تختار نسخه المصحف الشريف الموجوده في الرئاسه المصريه كأكثر نسخه تم القسم عليها كذبا منذ ظهور الاسلام,Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/4025413d08abf1207934dc3ba6714718.jpg,Image,زوجة ماكرون تصرح أن الحجاب يرعب ويخيف الأطفال . .,Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/fc16742321989c7e2cc55a2573e53f62.jpg,Image,كان ميت في امان الله لحد ماسمع مراته بتقول عمري مازعلته,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_43136108917780301/b49fd2c7f0569582c8a0c0e33adc9271.jpg,Image,صورة نادرة للزوجة الوحيدة في العالم اللي عمرها ما زعّلت زوجها ونكدت عليه,Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_43136108917780301/d3e8706ac490a5efa73c845d6477ef5b.jpg,Image,تعملهم مسلسل الاختيار Le Choix وهبعتلك فيفي عبده تلعب دور مارين لوبان، واحمد عز يلعب دورك وانعام سالوسة تلعب دور مراتك,Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_43136108917780301/b799853d167bbc1eb2b1c3a809b6b7a0.jpg,Image,أنا أدنته أكثر مما فعلتم أنتم,Hateful,Other,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_43136108917780301/50f027fc22d8a6efc8211899e5413810.jpg,Image,"-احط ك كنافة ولا قطايف ؟
-كنايف",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_578853358376880423/7715d58b3f9df18d3ee20e6211072927.jpg,Image,"صنديد
غثاء ساذج
يبي شخْصه و ذاته على أحاديث الرسول ﷺ ومواعظ الصحابة وخُطَبهم
يبي ذاته على دورات التنمية الفارغة الباهظة وأقوال الفلاسفة وكاتبي الروايات التافهة",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_578853358376880423/edc2df4298d3ac48a47c5264726a1873.jpg,Image,"المسلمين عند الغزو:
لاتغدروا 
لاتمثلوا بالموتى 
لا تقطعوا شجرة 
لاتهدموا بناءا
لاتقتلوا طفلا ولا كهلا ولا مرأة
سمعًا وطاعة
الغرب المتحضر عند الغزو:
فجروا كل مايتحرك",Hateful,Inciting violence,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_578853358376880423/5dbf895a9ae68e3de240fa4790f8e408.jpg,Image,"انا مش هقتلك عشان الموت راحة ليك 
انا هرجعك المقاولين تاني",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_578853358376880423/36f8319d86b8811aa44b0677d220d475.jpg,Image,"عَاقبته المَدرسة بِسبِب رسَمه المُتكرر على الجُدران .. 
بعدها حصَل هذآ الطفل على وظَيفة تَزيين جُدران المطَاعم وهو بِعُمر 9 سَنوات",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_578853358376880423/b553b9543fd9814914f59f98f90fbdc7.jpg,Image,"(يوتيوبرز )القنوات العلمية عندما ينتقدون
ليس لك الحق أن تنتقدني فأنا مثقف وقارئ وواعي وعالم من الدرجة الخامسة على مقياس رختر
ترجمة الإمام الذهبي لنفسه:
سيء الحفظ ليس بالمتقمن ولا بالمتقي . سامحه الله تعالى",Hateful,Inferiority,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_578853358376880423/3b995ed7dd63363601b9d7ca32e59503.jpg,Image,"الجزائر:
انا تنقطع عندي الكهرباء لدقايق
السودان:
دقايق؟انا تنقطع لساعات
نيجيريا:
 ساعات؟انا تنقطع لأيام
لعراق/سوريا /لبنان/اليمن
ياشباب انتم عندكم كهرباء؟
",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_78742693468545132/0eb8c7c550e50edff080b3bb5100b56f.jpg,Image,مسميش بتاع نسوان اسمي جابر للخواطر ذو مشاعر فياضه ..تستوعب اكثر من انثى,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/995cfefafe7a98fd4f252b367c4bb300.jpg,Image,الواحد نفسه يبقي كويس بس الشيطان هو اللي بينزل عروض ملهاش حل,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/4f07e415609784d8a88ca75db1b5e64a.jpg,Image,"دكتور من ساعة ما اديتني المنوم وانا مرتاح
بتاخد كام حباية؟
لا مش باخد . بديه لمراتى",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/250a2b2e1c1789ef99837167293b3abd.jpg,Image,تمثال فى مدخل مستشفى معهد ناصر يرمز لطبيب على هيئة ملاك الرحمة شايل مريض وبيسكعو قلم,Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/a75f6dd4e54c1f1c979105ac1e219b7f.jpg,Image,"يجو صحباتك يقولولك الحقى دا بيكلم دي ودي
اه طبعا بكلم دي ودي! وهو عشاني ! دا عشانك عشان اخد خبره ادلعك بيها",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/4ef1c873fd9f2d76ba38f24ed7213e5d.jpg,Image,#ERROR!,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/b172b9f4375b6f546100d6a526bc92a2.jpg,Image,"- ألو انت نايم ولافى الشغل؟
- أنا نايم فى الشغل",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/0868836ec3cde047b2f2e6c9502d0280.jpg,Image,"حسستك بالامان اديتك الحنان وحاجات كتير زمان 
معلش انا عايزاهم دلوقتي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/dd9c0572db1ca041b0cc72d34e75e717.jpg,Image,"عيل صغير أهله مش حارمينه من حاجه وراحوا زيارة لقرايبهم
=
الله أكل
 اول مرة اشوف أكل
 احنا  مبناكلش خالص",Hateful,Inferiority,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/d7d675dbf5d280987cc873bce76218be.jpg,Image,"كل يوم بقوم من النوم مستغرب 
النهارده  بس قومت من النوم مش مستغرب فاستغربت جداااا ..!",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/0d30423bc0d39e42daa0dedd9afdce93.jpg,Image,"النية : كيك 
الواقع : صورة اشعة لرئة مدخن.
",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/5f5a2ae6892360994031e4f033017268.jpg,Image,وايه اخبار الصن بلوك ابو ٣٥٠ جنيه,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_661888476507841181/aaa1584f9d576e6c5f4cc5d91ca578c4.jpg,Image,اذا احد فضفض لي وما قدرت أواسيه:,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_661888476507841181/851ff5a1e48c6bf2077b2be69ab836f9.jpg,Image,"*الهكر*
تم إختراق الهاتف بنجاح",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_661888476507841181/f3f9bdde1a894b27070b8a4378106e0c.jpg,Image,"المسلم الكيوت
لعله أقرب إلى لله منك
الشحارير
اعتنق الإنسانية 
الكفار سيدخلون الجنة 
هل أنتم أوصياء الله في الأرض 
يا دوغمائيين 
دعوا الخلق للخالق",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_661888476507841181/fab63e82b4ee4b1e885ec35f9bfa53bc.jpg,Image,"اذا قالوا لي اهلي انت ما منك فايده:
ماذا سأفعل لكم أكثر؟
هل سأنقذ الأرض من غزو الفضائيين؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_397231629646119962/7c85a94e8d7cb32ed34784ff47668461.jpg,Image,"الحين عرفت معنى 
( ممنوع اصطحاب الأطفال بالأعراس)",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_397231629646119962/df13e8a154a54c66d3a783271f4acda4.jpg,Image,ياجماعة محدش يعرف ده في قسم ايه عاوزه ابلغ عن نفسي,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_397231629646119962/7c4fb7d08be7a8416a31332a1ba5f596.jpg,Image,"خاف يتعشون وهو يصلي.
قال أقعد لهم بالمرصاد",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_397231629646119962/53f63fb4bdb6492478b2b7e920e30fb9.jpg,Image,"البنت الطويله دائما تشبه الأميرات ، عمرك شوفت أميره قُصيره
",Hateful,Inferiority,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_397231629646119962/30a7eb05b04fbfc86268a43d5cf6b7de.jpg,Image,البزر اذا مايبغاك تشيله:,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_397231629646119962/7750342c0578542ba73ab5cf28ed1b89.jpg,Image,البنت لما بتكون ناطره دورها عن الكوافير,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_374924737744527609/c33c8171e83f2846c43fe90d37a51015.jpg,Image,شكلي اذا سويت مصيبه وابوي قال لاخواني جيبووووووووه,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_374924737744527609/8c7664350c69f9a1823382bc5725a8a7.jpg,Image,"- يابنتي قومي اقعديلك علي الكتاب شويه --حاضر ياماما اهو
..=",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_374924737744527609/5f155bd480e7da7b406e72cd02c5d6a8.jpg,Image,وفلخر يجي وااحد رااسوو مربع يقوولك لأروبيات خير وبلا ماكيااج من الجزائريات ,Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_374924737744527609/45d52a2bd175688cfc0a40538937414e.jpg,Image,"يسطاا عايزين نروح الجيم بقي
جيم؟!..تصدق وتؤمن بالله؟
انا بكسل أجيب الريموت من علي كرشي
حقيقي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/e0fd197010ddd79dc4c2b244d433caf7.jpg,Image,"اول صورة لإحتفال مبارك بعيد ميلادة ال ٩٠
الحاجة الوحيدة اللى بتتحسن فى البلد هى صحة مبارك",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/22fcf9cf74fc48297210b4aa10a7a30e.jpg,Image,قولهم هتاكلوا فرنسا يعني ..وزعق فيها,Hateful,Inciting violence,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/0374d65842d7370b52e33cd4682dd6f5.jpg,Image,هسا هاي الكندرة مبسوطة ولا أنا بتهيألي ,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/ce4764ef67266ae56b6e42b4a9041354.jpg,Image,"عاجل 
نتوجه بالشكر لحكومتنا الرشيده على حريه التنفس ومجانيه الاكسجين ",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/1b55481e8246fd291bc47315749b1017.jpg,Image,"امبارح كنت قاعده في مطعم 
وفجاه جي شاب حلو اوووي لحد عندي وبصلي وقال لي لوحدك ولا منتظرة حد
قولت له لا انا لوحدي 
قام سحب الكرسي الي جنبي واخده ومشي 
الهي تسحبك عربية مليانة بقؤ يااابعيد 
عبو شكلك",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/1ab1ad10ba0610eb8b2a3e19bdf4265e.jpg,Image,لما تخلص مكالمه مع حد بتحبه,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/f76020479548a447342ce9bc403bf707.jpg,Image,"مرضيه يا فاطنه
يالهووي ياحج
",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/63a3b3ad9d3b302c4a1b5faa3fc5d132.jpg,Image,"لما اقولهم في البيت اني هبطل آكل كتير وهعمل رجيم
امي
ابويا
اخواتي
صاحب السوبر ماركت ",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/d62e343cf3a975b8965e2382ecd6f78e.jpg,Image,وقابلته نسيت أني خاصمته الله يرحمها أم كلثوم كانت مدلوقه زيي ,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/c3aec074d27f655ee6c1bdaf5f7735bd.jpg,Image,"منهم لله الفراعنة
فضلوا يرموا الحلوين فى النيل وسابولنا دول",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/1100df657a29d2f77a400d05de36c934.jpg,Image,زوجها خانها ويراسل غيرها قامت طبعت المحادثات باوراق A4 عشان مايقدر ينكر,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/b8765b86e76b8193a850728f31df322b.jpg,Image,"باب الحاره اذا تدبلج بالياباني
ايها الاوغاد",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/357f5bb84cdd47fe440d587ef6b6b97b.jpg,Image,عشان ترضى جوزك لازم تبقى الصبح ..صافيناز والضهر.. هيفاء؛ وبالليل نانسى بغض النظر انه طول الوقت بيبقى ابو حفيظة,Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/a56dbe4af604b8045cee8aec79108f5f.jpg,Image,"الدنيا دى 
تديها طناش 
تديك إنتعاش 
تركز معاها 
توديك الانعاش",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/a94590eff7aa5746b072020386bf1fe2.jpg,Image,الدكتور قاله ابعد عن الشيشة,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/3f26fd44d04e4fca81e1688d4f96b0ea.jpg,Image,"انا واصحابى بعد جلسة طويلة من الحش في الناس

بس احنا ملناش دعوه بحد

آه استغفر الله",Not-hateful,,Sarcasm
